충전소ID,충전소명,충전소주소,위도,경도
671,수성누리빌데시앙 아파트,"대구광역시 수성구 국채보상로 1019 (만촌동, 수성누리빌데시앙)",35.867406,128.640868
672,수성대백인터빌 아파트,대구광역시 수성구 수성동1가 259-40,35.855795,128.613111
673,시지3차태왕하이츠 아파트,"대구광역시 수성구 욱수천로 77 (신매동, 시지3차 태왕하이츠)",35.835119,128.711213
674,시지3차신매보성타운 아파트,"대구광역시 수성구 달구벌대로651길 23 (신매동, 시지3차신매보성타운)",35.839401,128.71304
675,시지동화아이위시 아파트,"대구광역시 수성구 달구벌대로669길 20 (사월동, 시지동화 아이위시아파트)",35.836158,128.722965
677,화성고려파크뷰 아파트,"대구광역시 수성구 청수로40길 29 (황금동, 화성고려파크뷰)",35.837887,128.630722
681,인창삼환.신일 아파트,경기도 구리시 인창동 667-1,37.60554678,127.1427125
682,진건금강아파트,경기도 남양주시 진건읍 용정리 774-24,37.65831031,127.1783109
683,진접센트레빌1단지,경기도 남양주시 진접읍 부평리 764,37.73919617,127.198891
684,양주자이2단지 아파트,경기도 양주시 삼숭동 684-1,37.79563398,127.1032651
685,덕정중흥S-클래스 아파트,경기도 양주시 고암동 582,37.83383112,127.0756876
686,동두천부영6단지 아파트,경기도 동두천시 생연동 715-7,37.89671097,127.0548368
687,가락쌍용1차 아파트,서울특별시 송파구 가락동 동남로 193,37.49469877,127.1292251
688,가락우성2차 아파트,서울특별시 송파구 가락동 중대로12길 35,37.49201421,127.1254709
689,고덕아이파크,서울특별시 강동구 고덕동 동남로79길 26,37.559165,127.15474
690,송파삼성래미안,서울특별시 송파구 송파동 오금로32길 14,37.504229,127.119152
691,송파성원상떼빌,서울특별시 송파구 가락동 송파대로28길 27,37.494885,127.120093
692,송파현대힐스테이트,서울특별시 송파구 풍납동 풍성로26길 31,37.531242,127.118256
693,암사라인 아파트,서울특별시 강동구 암사동 고덕로 53,37.555386,127.131476
694,한강현대 아파트,서울특별시 강동구 암사동 올림픽로104길 41,37.55616,127.132008
695,마곡수명산파크3단지,서울특별시 강서구 내발산동 751,37.55185659,126.8247075
696,마곡수명산파크5단지,서울특별시 강서구 내발산동 749,37.55158692,126.8275826
697,마곡수명산파크6단지,서울특별시 강서구 내발산동 수명로2길 63,37.54987605,126.8258211
698,마곡엠밸리3단지,서울특별시 강서구 마곡동 736,37.56853192,126.8197196
699,마곡힐스테이트,서울특별시 강서구 마곡동 725-1,37.564093,126.818064
700,목동트윈빌,서울특별시 양천구 목동 905-22,37.53217608,126.8767428
702,방화5단지 아파트,서울특별시 강서구 방화동 금낭화로 287-19,37.57680268,126.8102855
703,부영그린타운2차,서울특별시 양천구 목동 908-28,37.53637563,126.8811259
704,신월해주 아파트,서울특별시 양천구 신월동 217-8,37.52705741,126.8346395
705,염창힐스테이트 아파트,서울특별시 강서구 염창동 306,37.55161604,126.8733338
706,우당 아파트,서울특별시 양천구 신월동 506-1,37.5230639,126.8478477
707,푸른마을2단지,서울특별시 양천구 신정동 1281,37.513507,126.834917
708,한사랑2차삼성 아파트,서울특별시 강서구 공항대로59길 64,37.554381,126.864052
709,화곡초록 아파트,서울특별시 강서구 화곡동 1139,37.54528048,126.8329698
710,관악벽산블루밍,서울특별시 관악구 봉천동 은천로 93,37.490119,126.944492
711,보라매삼성 아파트,서울특별시 관악구 봉천동 보라매로 62,37.49339228,126.927819
712,사당롯데캐슬샤인,서울특별시 동작구 사당동 사당로27길 190,37.49096018,126.9715998
713,상도래미안1차 아파트,서울특별시 동작구 상도동 등용로 37,37.506025,126.935483
714,이수힐스테이트,서울특별시 동작구 동작동 동작대로39길 22,37.49463472,126.9819658
715,래미안서초7차 아파트,서울특별시 서초구 서초동 1642-34,37.49238408,127.0175554
716,래미안서초스위트 아파트,서울특별시 서초구 서초동 1301-6,37.50209836,127.0198681
717,방배3차e편한세상,서울특별시 서초구 방배동 797-30,37.49438715,126.9919893
718,방배동부센트레빌 아파트,서울특별시 서초구 방배동 3275,37.49734573,126.988117
720,서초경남아너스빌201동,서울특별시 서초구 서초동 1456-2,37.48381955,127.0141784
721,서초네이처힐1단지,서울특별시 서초구 우면동 707,37.46362788,127.0205328
722,서초네이처힐6단지,서울특별시 서초구 우면동 737,37.46184725,127.0262574
723,서초네이처힐7단지,서울특별시 서초구 우면동 735,37.46205505,127.0235786
724,서초롯데캐슬84,서울특별시 서초구 서초동 1642-14,37.49260559,127.0184137
725,서초롯데캐슬프레지던트,서울특별시 서초구 서초동 1681-8,37.49697351,127.019419
726,서초포레스타5단지,서울특별시 서초구 신원동 374,37.45114287,127.0576834
727,서초힐스 아파트,서울특별시 서초구 우면동 773,37.45760689,127.0175687
728,LH서초5단지,서울특별시 서초구 우면동 368-1,37.45912995,127.0255398
729,고척LIG리가 아파트,서울특별시 구로구 고척동 340,37.50569765,126.8615056
731,당산대우 아파트,서울특별시 영등포구 당산동2가 16-1,37.52112883,126.8933321
732,대림동현대3차 아파트,서울특별시 영등포구 대림동 608-1,37.50552561,126.895752
733,신구로자이 아파트,서울특별시 구로구 구로동 501,37.49992886,126.8844508
734,신길삼성래미안,서울특별시 영등포구 신길동 가마산로79길 7,37.50513979,126.9145979
735,오류푸르지오,서울특별시 구로구 오류동 346,37.49168,126.8415847
736,가람아파트,서울특별시 강남구 일원동 일원로 127,37.481773,127.085611
737,강남한신휴 플러스8단지,서울특별시 강남구 율현동 밤고개로27길 20,37.469852,127.110746
738,도곡대림아크로빌,서울특별시 강남구 도곡동 언주로30길 13,37.48814158,127.0506742
739,래미안그레이튼,서울특별시 강남구 역삼동 도곡로43길 20,37.496565,127.04824
740,래미안대치하이스턴 아파트,서울특별시 강남구 대치동 도곡로93길 12,37.50151245,127.0654757
741,삼성동 에스케이뷰 아파트,서울특별시 강남구 삼성동 봉은사로109길 14-8,37.5163181,127.0648642
742,샘터마을 아파트,서울특별시 강남구 일원동 일원로 120,37.48520065,127.0826748
743,타워팰리스1차,서울특별시 강남구 도곡동 언주로30길 56,37.48806826,127.0534829
744,판교 알파리움2단지,경기도 성남시 분당구 백현동 530,37.39358975,127.1084372
745,판교원마을12단지,경기도 성남시 분당구 판교동 494,37.39990966,127.0928109
746,판교푸르지오월드마크,경기도 성남시 분당구 삼평동 741,37.39552304,127.1136491
747,힐스테이트위례,경기도 성남시 수정구 창곡동 572,37.46541106,127.1445245
748,동원로얄듀크아파트,경기도 하남시 풍산동 477,37.55449869,127.1827717
749,e편한세상센트레빌 1단지,경기도 광명시 하안동 864,37.46833325,126.8677354
750,e편한세상센트레빌 3단지,경기도 광명시 하안동 864,37.46745971,126.8661261
751,e편한세상센트레빌2단지,경기도 광명시 하안동 864,37.4665271,126.868072
752,망포한양수자인,경기도 수원시 영통구 망포동 723,37.24053251,127.057336
753,매탄현대힐스테이트,경기도 수원시 영통구 매탄동 권광로 302,37.270262,127.037798
754,비단마을베스트타운,경기도 수원시 장안구 천천동 정자로42번길 52,37.297605,126.980977
755,엘지동수원자이아파트,경기도 수원시 영통구 망포동 영통로 111,37.236485,127.057109
756,영통벽적골주공9단지,경기도 수원시 영통구 영통동 봉영로1517번길 27,37.248006,127.065761
757,조원주공뉴타운2단지,경기도 수원시 장안구 조원동 금당로39번길 34,37.302389,127.01959
758,호수공원아파트,경기도 안산시 단원구 고잔동 720,37.30679071,126.823958
759,LG신산본자이2차,경기도 군포시 당정동 973-1,37.34484486,126.9557412
760,동편마을3단지아파트,경기도 안양시 동안구 관양동 1651,37.41308285,126.9703714
761,세양청마루아파트,경기도 의왕시 내손동 401-1,37.38884389,126.9748361
762,산수화아파트,경기도 안성시 원곡면 반제리 743,37.00412197,127.1519747
763,태산아파트,경기도 안성시 공도읍 용두리 683,37.00067111,127.1538551
764,동부아파트,경기도 오산시 갈곶동 220,37.12945295,127.0697025
765,시범예미지아파트,경기도 화성시 청계동 532,37.20238936,127.1080261
766,신성미소지움2차아파트,경기도 화성시 향남읍 장짐리 410,37.13925493,126.9123165
767,오산세교꿈에그린13,경기도 오산시 수청동 581,37.17202251,127.0533746
768,오산운암주공1단지 주공아파트,경기도 오산시 부산동 778-1,37.15754341,127.0806556
769,이안여주강변아파트,경기도 여주시 현암동 195,37.30621885,127.641242
770,금강에스쁘아아파트,경기도 화성시 남양읍 남양리 2005,37.2109268,126.8015007
771,봉담동일하이빌아파트,경기도 화성시 봉담읍 동화리 575,37.21633814,126.9564473
772,서해그랑블아파트,경기도 화성시 반송동 140,37.198482,127.070125
773,신동탄SK뷰파크,경기도 화성시 반월동 944,37.222437,127.057367
774,화성동탄상록예가,경기도 화성시 능동 1087,37.21613194,127.0583242
775,대주피오레1단지,경기도 용인시 기흥구 공세동 694,37.24018086,127.1087087
776,동백금호어울림타운하우스 2단지,경기도 용인시 기흥구 중동 863,37.27258698,127.156683
777,동백금호어울림타운하우스,경기도 용인시 기흥구 중동 865,37.27234172,127.1538585
778,동백하우스토리,경기도 용인시 기흥구 중동 869,37.27475027,127.1558101
779,동아솔레시티아파트,경기도 용인시 기흥구 보정동 1162,37.31153397,127.1126299
780,래미안 수지 이스트파크,경기도 용인시 수지구 풍덕천동 1198,37.32916198,127.0999713
781,래미안이스트팰리스3단지아파트,경기도 용인시 수지구 동천동 932,37.33404626,127.0887145
782,신동아파밀리에,경기도 용인시 기흥구 영덕동 1069,37.27156991,127.0840863
783,써니밸리아파트,경기도 용인시 기흥구 지곡동 704,37.25098224,127.1360862
784,현대홈타운4차4단지,경기도 용인시 수지구 죽전동 1303,37.32171807,127.1163662
785,"면목두산4,5단지 아파트",서울특별시 중랑구 면목동 1522-1,37.57808448,127.0812571
786,브라운스톤태릉 아파트,서울특별시 중랑구 묵동 387,37.61874142,127.0824273
787,브라운스톤휘경,서울특별시 동대문구 휘경동 368,37.59047391,127.0664923
788,장안힐스테이트 아파트,서울특별시 동대문구 장안동 329-2,37.57596458,127.0753501
789,중랑숲리가 아파트,서울특별시 중랑구 망우동 583,37.60235969,127.1049549
790,중랑해모로 아파트,서울특별시 중랑구 망우동 127-25,37.60118463,127.1084274
791,금호자이1차,서울특별시 성동구 금호동2가 금호로 117,37.55235,127.023167
792,리버그린동아 아파트,서울특별시 성동구 응봉동 고산자로4길 34,37.55332,127.037354
793,서울숲푸르지오 아파트,서울특별시 성동구 금호동4가 금호로 15,37.545144,127.022683
794,자양금강KCC 아파트,서울특별시 광진구 자양동 아차산로36길 13,37.537348,127.074113
795,행당한진타운,서울특별시 성동구 행당동 행당로 82,37.555215,127.028245
796,공릉2단지라이프 아파트,서울특별시 노원구 공릉동 708,37.630351,127.066663
797,공릉동현대성우 아파트,서울특별시 노원구 공릉동 공릉로27길 110,37.626604,127.077431
798,동신 아파트,서울특별시 노원구 공릉동 공릉로 213,37.628447,127.076946
800,롯데우성 아파트,서울특별시 노원구 중계동 361-1,37.646994,127.073504
801,방학우성1차 아파트,서울특별시 도봉구 방학동 해등로 286-5,37.657365,127.024179
803,서울가든 아파트,서울특별시 도봉구 도봉동 도봉산길 35,37.686862,127.041
805,중계주공4단지 아파트,서울특별시 노원구 중계동 덕릉로76길 29,37.656063,127.076178
806,창동한신 아파트,서울특별시 도봉구 창동 덕릉로60바길 21,37.638969,127.041149
807,화랑타운,서울특별시 노원구 공릉동 화랑로51길 17,37.623527,127.088218
808,DMC래미안e편한세상,서울특별시 서대문구 북가좌동 481,37.57264899,126.9105508
809,DMC아이파크 아파트,서울특별시 서대문구 북가좌동 458,37.57639439,126.9145268
810,무악청구2차 아파트,서울특별시 서대문구 홍제동 453-1,37.58125966,126.9515063
814,LG한강자이 아파트,서울특별시 용산구 이촌동 이촌로64길 15,37.519278,126.970777
815,래미안밤섬리베뉴1 아파트,서울특별시 마포구 상수동 독막로20나길 22,37.546107,126.924993
816,래미안첼리투스,서울특별시 용산구 이촌동 이촌로 300,37.516747,126.97943
817,브라운스톤공덕 아파트,서울특별시 마포구 신공덕동 백범로 230,37.541422,126.955566
818,성지(주상복합) 아파트,서울특별시 마포구 도화동 큰우물로 75,37.541242,126.94639
819,용산더프라임,서울특별시 용산구 원효로1가 원효로90길 11,37.539693,126.969936
820,용산시티파크1단지,서울특별시 용산구 한강로3가 서빙고로 35,37.52434,126.970394
821,용산아크로타워,서울특별시 용산구 문배동 백범로90길 26,37.536829,126.968616
822,이안용산프리미어,서울특별시 용산구 문배동 청파로 213,37.538449,126.970428
823,파크타워 아파트,서울특별시 용산구 용산동5가 서빙고로 67,37.524518,126.970654
824,프라임팰리스,서울특별시 용산구 문배동 백범로90길 38,37.536688,126.969599
825,한강삼성 아파트,서울특별시 마포구 토정동 토정로32길 11,37.539554,126.941169
826,경희궁의아침3단지 아파트,서울특별시 종로구 내수동 사직로8길 34,37.573369,126.972271
827,동성빌라,서울특별시 종로구 구기동 비봉2길 32,37.611634,126.958662
828,롯데캐슬베네치아,서울특별시 중구 황학동 청계천로 400,37.571042,127.020992
829,명륜아남1차 아파트,서울특별시 종로구 명륜2가 창경궁로 265,37.585634,126.999562
830,종로센트레빌,서울특별시 종로구 숭인동 동망산길 47,37.580628,127.016222
831,꿈의숲대명루첸 아파트,서울특별시 성북구 장위동 317,37.620405,127.047524
832,돈암일신건영휴먼빌 아파트,서울특별시 성북구 돈암동 524,37.600504,127.011848
833,동일하이빌뉴시티 아파트,서울특별시 성북구 하월곡동 88-387,37.604609,127.031071
834,미아동부센트레빌,서울특별시 강북구 미아동 474,37.613741,127.025894
835,정릉2차 e편한세상 아파트,서울특별시 성북구 정릉동 1035,37.600129,127.019378
836,한신휴아파트,서울특별시 성북구 동소문동7가 23,37.595328,127.014314
837,구월아시아드선수촌센트럴자이 아파트,인천광역시 남동구 구월동 1510,37.444358,126.714414
838,서창 LH3단지 청아안,인천광역시 남동구 서창동 639,37.430593,126.745912
839,장기동 KCC 스위첸 아파트,경기도 김포시 장기동 1886-2,37.645397,126.663083
840,마산동 김포한강상록데시앙 아파트,경기도 김포시 마산동 672-6,37.636992,126.641893
841,운양동 롯데캐슬,경기도 김포시 운양동 1301-1,37.656448,126.67964
842,운양동 풍경마을 래미안 한강2차,경기도 김포시 운양동 1304-5,37.652549,126.674391
843,한강신도시 푸르지오 아파트,경기도 김포시 운양동 1407-5,37.648697,126.677469
844,장기동 한강호반베르디움 아파트,경기도 김포시 장기동 1885-6,37.645674,126.658941
845,청라엑슬루타워 아파트,인천광역시 서구 연희동 801-1,37.53125,126.651471
846,대동황토방 아파트,강원도 횡성군 횡성읍 읍하리 518,37.49389113,127.9870377
847,강릉금호어울림,강원도 강릉시 입암동 321,37.754144,128.918641
848,이노밸리 아파트,충청북도 음성군 맹동면 학예로 55,36.914035,127.542557
849,진천광혜원코아루 아파트,충청북도 진천군 광혜원면 구암길 11,36.990383,127.436963
850,동현현대 아파트,충청북도 제천시 동현동 29-2,37.136678,128.218042
851,영동설계주공 아파트,충청북도 영동군 영동읍 설계리 886,36.188582,127.780958
852,센트럴자이1단지 아파트,대전광역시 중구 대흥동 912,36.32223475,127.4277299
854,연무기산 아파트,충청남도 논산시 연무읍 동산리 903-17,36.13385893,127.1014779
855,가락마을10단지,세종특별자치시 고운동 1400,36.513885,127.229269
856,가락마을11단지,세종특별자치시 고운동 1409,36.51117,127.23001
857,가락마을22,세종특별자치시 고운동 1387,36.519406,127.239776
858,가재마을12단지,세종특별자치시 종촌동 652,36.50621,127.250687
859,도램마을20단지,세종특별자치시 도담동 633,36.517034,127.263254
860,도램마을9단지,세종특별자치시 도담동 855,36.50984,127.263807
861,범지기마을12단지,세종특별자치시 아름동 1276,36.511953,127.251742
863,첫마을3단지,세종특별자치시 한솔동 950,36.479601,127.260716
864,첫마을6단지,세종특별자치시 한솔동 974,36.475599,127.253035
865,진흥w-parkd 아파트,충청남도 태안군 태안읍 남문리 90-10,36.745969,126.297007
866,도안18단지 린풀하우스 아파트,대전광역시 서구 가수원동 도안동로 77,36.309047,127.348232
867,프라임로즈,전라북도 남원시 향교동 153,35.417251,127.388131
868,정읍 양우내안애 아파트,전라북도 정읍시 시기동 1012,35.55398239,126.8666932
869,수송2차오투그란데 아파트,전라북도 군산시 수송동 812-1,35.969469,126.718995
870,운림라인2차 아파트,광주광역시 동구 운림동 654,35.13311542,126.9434441
871,EG스위트밸리3차 아파트,광주광역시 광산구 소촌동 232-6,35.15879028,126.7938309
872,수완모아엘가 아파트,광주광역시 광산구 수완동 1486,35.18850321,126.8248096
873,하남2지구 중흥S-클래스,광주광역시 광산구 산정동 1060,35.17434349,126.8009065
874,옥암한국아델리움,전라남도 목포시 옥암동 1178,34.8065177,126.4458839
875,화순광신프로그레스 아파트,전라남도 화순군 화순읍 대리 935,35.0587416,126.9771426
876,광주전남혁신1단지부영 아파트,전라남도 나주시 빛가람동 325,35.01619495,126.7965991
877,송월주공 아파트,전라남도 나주시 송월동 660,35.02721143,126.7139975
878,럭키광무 아파트,전라남도 여수시 광무동 928-14,34.75478009,127.723165
880,우미이노스빌,전라남도 여수시 선원동 1341,34.76246781,127.6513163
882,화성리버빌2차 아파트,경상북도 영주시 대학로142번길 39,36.811342,128.609983
883,금류강남타운1차,경상북도 고령군 다산면 상곡리 358,35.82284896,128.4474687
885,거제동월드메르디앙 아파트,부산광역시 연제구 거제동 1468-1,35.19355936,129.082522
886,금정산쌍용예가1차 아파트,부산광역시 금정구 장전동 732,35.24242403,129.0843642
888,사직 삼환나우빌,부산광역시 동래구 사직동 1019,35.20021921,129.0556164
889,우정혁신LH3단지,울산광역시 중구 태화동 207-2,35.55952964,129.298701
890,e편한세상남양산2차,경상남도 양산시 동면 석산리 1450-1,35.31936026,129.0227652
891,반도유보라3차,경상남도 양산시 물금읍 범어리 2785-4,35.31512319,129.0082735
892,뜨란채 아파트,경상남도 김해시 외동 1250-1,35.23286153,128.862434
893,월산마을6단지,경상남도 김해시 부곡동 802-7,35.20626603,128.8016732
894,장유쌍용예가1차 아파트,경상남도 김해시 신문동 530-2,35.19431537,128.8154749
895,화정마을6단지부영 아파트,경상남도 김해시 삼계동 1435,35.26180618,128.8636984
896,구평한신휴플러스,부산광역시 사하구 구평동 497,35.08636471,128.9849736
897,양덕우성아파트,경상남도 창원시 마산회원구 양덕동 888-1,35.228797,128.577717
898,진동한일유앤아이프라임아파트,경상남도 창원시 마산합포구 진동면 진동리 592,35.12122,128.488638
899,개나리1차,경상남도 창원시 성산구 대방동 357,35.21316974,128.7084738
900,대동중앙 아파트,경상남도 창원시 의창구 팔용동 124-2,35.25491178,128.6164226
901,성원2차,경상남도 창원시 성산구 남양동 22,35.21225779,128.7034363
902,휴먼빌2단지 아파트,경상남도 창원시 의창구 북면 무동리 122-1,35.32043012,128.5834528
903,진해녹산1차부영 아파트,경상남도 창원시 진해구 청안동 477,35.10214061,128.8044715
904,거제엘크루랜드마크,경상남도 거제시 옥포동 308,34.88840822,128.6909392
905,라비두스,경상남도 함양군 함양읍 교산리 155,35.52288592,127.7307142
520,강일리버파크7단지 아파트,서울특별시 강동구 아리수로98길 25,37.565254,127.178943
521,고덕리엔파크3단지 아파트,서울특별시 강동구 상일로 74,37.55371,127.175019
522,더샵스타리버 아파트,서울특별시 송파구 올림픽로35길 93,37.517678,127.104766
523,송파파인타운6단지 아파트,서울특별시 송파구 충민로6길 14,37.4805625,127.1319979
678,서부농업기술센터,제주특별자치도 제주시 한림읍 월림7길 90,33.35376182,126.2486857
679,제주KCTV,제주특별자치도 제주시 연동 422,33.48124688,126.4959637
680,마천동1공영주차장,서울특별시 송파구 성내천로43길 6,37.495181,127.155564
447,대전 유성구청 부설주차장,대전광역시 유성구 어은동 109,36.36208432,127.3563834
448,대전 서구청 부설주차장,대전광역시 서구 둔산서로 100,36.354978,127.384369
518,(전주거치형)경남공고옆,부산광역시 부산진구 전포동 689-28,35.1534434,129.0628348
519,지상변압기일체형(송정KT앞 ),부산광역시 해운대구 송정광어골로 42(Green Pole),35.17749003,129.1967152
450,가좌벽산블루밍5단지 아파트,경기도 고양시 일산서구 가좌동 1087,37.69094497,126.720524
451,원당 래미안휴레스트 아파트,경기도 고양시 덕양구 성사동 860,37.65955719,126.842927
452,위시티 일산자이1단지 아파트,경기도 고양시 일산동구 식사동 1487,37.68331598,126.8126167
454,진접롯데캐슬 아파트,경기도 남양주시 진접읍 장현리 702,37.71897323,127.1866863
455,부영그린타운2단지,경기도 남양주시 다산동 4002-1,37.61329483,127.1597319
457,성원포레스타운 아파트,경기도 파주시 검산동 130-8,37.77338937,126.7488499
458,한빛5단지 아파트,경기도 파주시 야당동 991,37.71551373,126.7570259
459,삼계현대아파트,경상남도 창원시 마산회원구 내서읍 삼계리 21,35.233252,128.502102
460,진스빌,경상남도 창원시 마산회원구 석전동 246-10,35.229792,128.576874
461,한우리1차아파트,경상남도 창원시 마산회원구 내서읍 삼계리 38,35.227851,128.504377
462,무학서문 아파트,경상남도 창원시 의창구 서상동 11-5,35.26211432,128.6223434
463,대동빌라트,경상남도 창원시 진해구 자은동 910,35.15185675,128.7072263
464,통영죽림푸르지오1차 아파트,경상남도 통영시 광도면 죽림리 1579,34.879332,128.419226
465,e편한세상황성,경상북도 경주시 황성동 1170,35.870855,129.21232
466,강변보성타운 아파트,경상북도 구미시 비산동 산호대로 423,36.122133,128.382794
467,경남아너스빌 아파트,경상북도 구미시 고아읍 문성리 1098,36.16237865,128.3427416
468,푸르지오캐슬A단지 아파트,경상북도 구미시 송정동 박정희로 599,36.123304,128.340985
470,대곡역그린빌,대구광역시 달성군 화원읍 명천로 57,35.803562,128.510814
471,상인서한타운,대구광역시 달서구 상인동 상인서로 46,35.814938,128.544887
472,상인화성파크드림1단지,대구광역시 달서구 상인동 송현로7길 10,35.822093,128.547369
473,상인화성파크드림2단지,대구광역시 달서구 상인동 송현로7길 9,35.821628,128.547925
474,천내보성타운,대구광역시 달성군 화원읍 화원로 37,35.808062,128.498141
475,힐데스하임,대구광역시 달성군 유가면 테크노북로9길 42,35.692381,128.468806
476,범물인앤인 아파트,대구광역시 수성구 지범로 52 (지산동),35.813982,128.644375
477,범어쌍용예가,"대구광역시 수성구 명덕로 477 (범어동, 범어 쌍용 예가)",35.854391,128.622315
478,범어화산샬레,"대구광역시 수성구 청호로 411-3 (범어동, 화산샬레아파트)",35.854213,128.637707
479,수성태왕하이츠리버뷰,"대구광역시 수성구 달구벌대로454길 9 (수성동1가, 수성태왕하이츠리버뷰)",35.859238,128.610602
480,시지월드메르디앙,"대구광역시 수성구 천을로 70 (시지동, 시지월드메르디앙)",35.843553,128.697712
481,이시아폴리스더샵1차,"대구광역시 동구 팔공로53길 10 (봉무동, 이시아폴리스 더샵 1차)",35.925831,128.640235
483,앞산힐스테이트,대구광역시 남구 봉덕동 대덕로 166,35.839822,128.601295
484,대신센트럴자이 아파트,대구광역시 중구 대신동 달구벌대로 1955,35.864668,128.578004
485,송악e편한세상 아파트,충청남도 당진시 송악읍 가학리 690,36.90514359,126.6951553
486,KOMIPO행복마루,충청남도 보령시 동대동 347-6,36.349021,126.614602
487,한전사택1단지,충청남도 보령시 죽정동 658,36.359191,126.600162
488,노은새미래숲2단지,대전광역시 유성구 지족동 1042,36.381121,127.302951
489,노은해랑숲마을5단지,대전광역시 유성구 지족동 1033,36.384572,127.304646
490,도안2블럭 호반베르디움,대전광역시 유성구 봉명동 1021,36.350547,127.345024
491,가재마을10단지,세종특별자치시 종촌동 656,36.502807,127.252575
492,도램마을5단지,세종특별자치시 도담동 627,36.51751,127.256506
493,범지기마을5단지,세종특별자치시 아름동 1353,36.510002,127.246642
494,범지기마을6단지,세종특별자치시 아름동 1357,36.510245,127.248815
495,첫마을7단지,세종특별자치시 한솔동 978,36.473789,127.256165
496,한뜰마을1단지,세종특별자치시 어진동 554,36.506949,127.266011
497,펜타포트1블럭,충청남도 천안시 서북구 불당동 1292,36.79983135,127.1010519
498,화명동대림타운,부산광역시 북구 화명동 1170-1,35.23145351,129.015967
499,대승하이아트2차,경상남도 양산시 덕계동 811-45,35.38499454,129.1571405
501,상록경남아너스빌,경상남도 양산시 남부동 608-1,35.33028851,129.024808
502,양산웅상신원아침도시,경상남도 양산시 주남동 55-1,35.41655047,129.1642451
503,남외푸르지오1차,울산광역시 중구 남외동 506-1,35.56467329,129.3480755
504,무거동롯데캐슬,울산광역시 남구 무거동 1584,35.548032,129.2531349
505,구래동 호수마을 e편한세상,경기도 김포시 구래동 6874-17,37.649419,126.630246
506,운양동 풍경마을 e편한세상,경기도 김포시 운양동 1250-3,37.657411,126.682344
507,운양동 전원마을월드2단지,경기도 김포시 운양동 1435,37.646725,126.685718
508,장기동 초당마을 중흥S클래스,경기도 김포시 장기동 2058-1,37.638707,126.669652
509,삼천주공 뜨란채 4단지,전라북도 전주시 완산구 삼천동1가 767-1,35.793234,127.115724
510,삼천주공 뜨란채 5단지,전라북도 전주시 완산구 삼천동1가 766-1,35.793054,127.114119
511,장자마을8단지부영 아파트,충청북도 청주시 상당구 금천동 320,36.628943,127.511593
512,가경한라비발디 아파트,충청북도 청주시 흥덕구 가경동 1761,36.621191,127.426612
513,개신삼익2차 아파트,충청북도 청주시 서원구 개신동 11,36.628059,127.464136
514,청주푸르지오캐슬2단지 아파트,충청북도 청주시 서원구 사직동 927,36.63293702,127.4684238
515,청주푸르지오캐슬3단지 아파트,충청북도 청주시 서원구 사직동 928,36.63178286,127.4682828
516,청주푸르지오캐슬5단지 아파트,충청북도 청주시 서원구 사직동 934,36.62963048,127.4694585
446,대전광역시청 부설주차장,대전광역시 서구 둔산로 100,36.350731,127.386008
264,강화지사,인천광역시 강화군 강화읍 갑곳리 350,37.74179492,126.4988768
265,홍천지사,강원도 홍천군 홍천읍 연봉리 253-2,37.6854551,127.8772731
266,속초고성지사,강원도 속초시 동명동 258-1,38.2117614,128.5905531
267,태백지사,강원도 태백시 황지동 201-22,37.158349,128.987216
268,삼척지사,강원도 삼척시 정상동 247-3,37.43432532,129.1779429
269,양양지사,강원도 양양군 양양읍 서문리 124,38.07245,128.617897
270,평창지사,강원도 평창읍 중리 156-1,37.370874,128.403546
271,경주지사,경상북도 경주시 동천동 804,35.854436,129.224947
272,상주지사,경상북도 상주시 경상대로 3051-17,36.4196189,128.1494981
273,영주지사,경상북도 영주시 구성로 370,36.82467,128.621953
275,북포항지사,경상북도 포항시 북구 흥해읍 약성리 121-2,36.1134556,129.3476568
276,울진지사(공용),경상북도 울진군 울진읍 울진북로 447,36.988607,129.395131
277,영덕지사,경상북도 영덕군 영덕읍 우곡리 286,36.41145,129.375104
278,기장지사,부산광역시 기장군 기장읍 청강리 154-6,35.234832,129.219646
279,거제지사,경상남도 거제시 고현동 959-11,34.88998237,128.6180427
280,진해지사,경상남도 창원시 진해구 여좌천로 122,35.163688,128.661621
281,석탄회관,서울특별시 종로구 수송동 80-6,37.57282,126.980218
282,동대문디자인플라자,서울특별시 중구 을지로7가 2-1,37.56621527,127.0101559
283,국립현대미술관 서울관,서울특별시 종로구 소격동 165-10,37.57820177,126.9801122
284,배봉공영주차장,서울특별시 동대문구 휘경동 286-66,37.58690804,127.0620476
286,서울특별시은평병원 주차장,서울특별시 은평구 백련산로 90,37.594371,126.923464
288,광진구청 주차장,서울특별시 광진구 자양동 777,37.538398,127.0824287
289,강변테크노마트 주차장,서울특별시 광진구 구의동 546-4,37.53569971,127.0957648
290,자양2동유수지 공영주차장,서울특별시 광진구 뚝섬로 52길 74,37.52962,127.076967
293,한전본사 남측주차장(공용),전라남도 나주시 빛가람동 120,35.02523496,126.782964
294,한전본사 파빌리온주차장(공용),전라남도 나주시 빛가람동 120,35.02589306,126.785551
296,영등포전력지사,서울특별시 영등포구 경인로 878,37.517367,126.910236
297,인천전력관리처,인천광역시 부평구 갈산동 216,37.51485,126.730577
298,경기북부직할,경기도 의정부시 용민로 19번길 92,37.736949,127.081969
